Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
17304726,Tucanos,216,Boise,-116.280614,43.591706,40,Dollar($),No,No,No,No,3,4,Green,Very Good,435,Brazilian,,,,,,,
17304486,Texas Roadhouse,216,Boise,-116.347304,43.619108,25,Dollar($),No,No,No,No,2,4,Green,Very Good,369,American, BBQ, Steak,,,,,
17304533,Brick 29,216,Boise,-116.5629,43.5777,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,487,American,,,,,,,
17316233,Winifreds,216,Cedar Rapids/Iowa City,-91.6336,42.0179,40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,98,American, Mediterranean, Seafood,,,,,
17315883,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,-91.6327,42.0281,40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,365,Italian, Pizza,,,,,,
17315995,El Super Burrito,216,Cedar Rapids/Iowa City,-91.7148,41.9748,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,190,Mexican,,,,,,,
17316018,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,-91.6224,42.0249,40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,429,American, Breakfast, Burger,,,,,
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,-91.6347,42.01,25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,430,American, BBQ, Burger,,,,,
17316771,Taste of India,216,Cedar Rapids/Iowa City,-91.6499622,42.0215347,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,186,Indian,,,,,,,
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,-91.7266,41.9639,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,220,Chinese, Sushi, Thai,,,,,
17316208,Ting's Red Lantern,216,Cedar Rapids/Iowa City,-91.6394,42.0468,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,347,Chinese,,,,,,,
17316389,Monica's,216,Cedar Rapids/Iowa City,-91.569767,41.670466,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,161,American, Italian, Pizza,,,,,
17316278,Exotic India,216,Cedar Rapids/Iowa City,-91.5687,41.6685,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,160,Indian,,,,,,,
17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,-91.534424,41.660982,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,820,Burger,,,,,,,
17316751,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,-91.531414,41.663849,10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,488,American, Breakfast, Burger,,,,,
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,-91.531093,41.663751,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,253,Breakfast, Diner,,,,,,
17316743,Graze,216,Cedar Rapids/Iowa City,-91.534302,41.658691,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,220,American, International, Sushi,,,,,
17316374,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,-91.5314,41.6648,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,485,Pizza,,,,,,,
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,-91.5341,41.661,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,428,International,,,,,,,
17316802,BlackStone,216,Cedar Rapids/Iowa City,-91.482165,41.667742,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,294,American, Breakfast,,,,,,
17316416,Devotay,216,Cedar Rapids/Iowa City,-91.5318,41.6625,40,Dollar($),No,No,No,No,3,4,Green,Very Good,380,Mediterranean, Tapas, Vegetarian,,,,,
17316449,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,-91.5074,41.6428,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,259,BBQ,,,,,,,
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,-91.5995,42.0331,25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,433,Pizza, Sandwich,,,,,,
16659169,Tokyo Sushi,37,Chatham-Kent,-82.188438,42.397683,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,176,Japanese, Sushi,,,,,,
17558684,Berry Patch Restaurant,216,Clatskanie,-123.368151,46.126967,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,96,American, Breakfast, Desserts,,,,,
18366580,Sakura Sushi & Grill,216,Cochrane,-114.472474,51.183934,25,Dollar($),No,No,No,No,2,3.1,Orange,Average,6,Asian, Japanese,,,,,,
17330755,Uptown Vietnam cuisine,216,Columbus,-84.992671,32.470315,10,Dollar($),No,No,No,No,1,3.3,Orange,Average,33,Asian, Vietnamese,,,,,,
17330611,Cafe Le Rue @ The Landings,216,Columbus,-84.95591,32.519247,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,489,American, Seafood, Cajun,,,,,
17330609,Mark's City Grille,216,Columbus,-84.927047,32.555591,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,345,American,,,,,,,
17330024,B Merrell's,216,Columbus,-84.9436,32.5577,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,149,Burger, Bar Food, Southern,,,,,
17330074,Cannon Brewpub,216,Columbus,-84.9936,32.4656,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,330,Pizza, Bar Food,,,,,,
17330185,Fuji Japanese Steak House,216,Columbus,-84.954984,32.5382197,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,247,Japanese, Steak,,,,,,
17330397,Ruth Ann's Family Restaurant,216,Columbus,-84.9876,32.4637,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,123,Breakfast, Diner, Southern,,,,,
17330735,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,-84.9933631,32.4652417,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,109,Japanese, Steak, Sushi,,,,,
17330676,Wasabi Sushi and Thai,216,Columbus,-84.96661,32.534002,40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,134,Japanese, Sushi, Thai,,,,,
17330048,Buckhead Bar and Grill,216,Columbus,-84.95367,32.513154,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,722,Seafood, Steak, Vegetarian,,,,,
17330604,Burt's Butcher Shoppe and Eatery,216,Columbus,-84.947569,32.504657,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,213,Steak,,,,,,,
17330087,Chef Lee's Peking Restaurant,216,Columbus,-84.9607,32.5393,25,Dollar($),No,No,No,No,2,4,Green,Very Good,335,Chinese,,,,,,,
17330137,Country's Barbecue,216,Columbus,-84.9464,32.4792,25,Dollar($),No,No,No,No,2,4,Green,Very Good,353,BBQ, Southern,,,,,,
17330155,Deorio's,216,Columbus,-84.9427,32.481,0,Dollar($),No,No,No,No,1,4,Green,Very Good,170,Italian, Pizza,,,,,,
17330309,Mellow Mushroom,216,Columbus,-84.9557,32.5321,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,192,Pizza,,,,,,,
17330311,Meritage,216,Columbus,-84.992093,32.466158,40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,302,American, Tapas,,,,,,
17330615,Mongo The Mongolian Fire Pit,216,Columbus,-84.938698,32.560905,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,355,Asian, Chinese,,,,,,
17330638,The Black Cow,216,Columbus,-84.991384,32.468757,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,287,American,,,,,,,
17330628,Wood Stone,216,Columbus,-84.963201,32.527217,40,Dollar($),No,No,No,No,3,4,Green,Very Good,264,Italian, Mediterranean, Pizza,,,,,
17330546,Hunter's Pub,216,Columbus,-85.0213,32.7455,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,235,American, Seafood, Steak,,,,,
16643459,Consort Restaurant,37,Consort,-110.7746994,52.0082889,25,Dollar($),No,No,No,No,2,3,Orange,Average,6,Chinese, Canadian,,,,,,
17334434,Thatcher's Barbeque and Grill,216,Dalton,-84.9396931,34.5251331,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,38,American, BBQ, Southern,,,,,
17334348,Christian and Jake's Bistro,216,Dalton,-84.926258,34.474635,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,122,Desserts, Sandwich,,,,,,
17334213,Dub's High on the Hog,216,Dalton,-84.9523921,34.4972488,25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,207,BBQ,,,,,,,
17334355,Sierra's Mexican Restaurant,216,Dalton,-84.767911,34.752476,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,66,Mexican, Tex-Mex,,,,,,
17334212,Oakwood Cafe,216,Dalton,-84.969393,34.769686,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,249,BBQ, Breakfast, Southern,,,,,
17333797,Chili's Grill & Bar,216,Dalton,-85.0039,34.7643,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,63,American,,,,,,,
17334217,Fuji Japanese Steakhouse,216,Dalton,-84.992342,34.759551,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,145,Japanese, Sushi,,,,,,
17334273,Las Palmas,216,Dalton,-84.992924,34.759665,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,83,Mexican,,,,,,,
17334254,Tony's Italian Restaurant & Pizza,216,Dalton,-84.999678,34.758645,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,116,Italian,,,,,,,
17333836,Filling Station,216,Dalton,-84.9678,34.7742,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,122,American, Burger,,,,,,
17334197,Five Guys Burgers and Fries,216,Dalton,-84.990925,34.759273,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,142,Fast Food,,,,,,,
17333882,Los Pablos,216,Dalton,-84.9964,34.7604,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,114,Mexican,,,,,,,
17334211,Kobe Hibachi & Sushi,216,Dalton,-85.2229101,34.9428786,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,214,American, Japanese, Sushi,,,,,
17334390,Soho Hibachi,216,Dalton,-85.246237,34.9528157,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,116,Japanese,,,,,,,
17334034,Thai Garden,216,Dalton,-85.2545,34.9546,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,111,Thai,,,,,,,
17334414,Southern Bliss Bakery,216,Dalton,-85.294955,34.705093,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,25,Desserts, Sandwich,,,,,,
17334082,Bailey's Bar-B-Que,216,Dalton,-85.1321,34.9273,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,128,BBQ,,,,,,,
17334364,Farm To Fork,216,Dalton,-85.130492,34.912109,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,244,American, Diner, Southern,,,,,
17334398,Home Plate Grill,216,Dalton,-85.1079396,34.9151853,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,112,American, BBQ, Southern,,,,,
17334219,Pie Slingers Pizzeria,216,Dalton,-85.249727,34.851907,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,144,Italian, Pizza,,,,,,
17335173,Olive Tree Cafe,216,Davenport,-90.496986,41.574935,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,166,Indian, Mediterranean, Middle Eastern,,,,,
17335225,Crust Stone Oven Pizza,216,Davenport,-90.4912446,41.5747801,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,136,Burger, Pizza,,,,,,
17335219,Jimmy's Pancake House,216,Davenport,-90.504176,41.548746,10,Dollar($),No,No,No,No,1,4,Green,Very Good,85,American, Breakfast, Greek,,,,,
17334965,Trattoria Tiramisu,216,Davenport,-90.50709,41.525384,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,117,Italian,,,,,,,
17335189,Prairie Grille at SteepleGate Inn,216,Davenport,-90.574088,41.593892,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,53,American, Breakfast,,,,,,
17335156,Tantra Asian Bistro,216,Davenport,-90.565837,41.574459,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,474,Asian,,,,,,,
17334717,Chick-fil-A,216,Davenport,-90.5716,41.5604,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,125,Fast Food,,,,,,,
17334752,Duck City Bistro,216,Davenport,-90.5737,41.5223,70,Dollar($),No,No,No,No,4,3.7,Yellow,Good,201,American, French,,,,,,
18453427,Frick's Tap,216,Davenport,-90.59466452,41.52253634,25,Dollar($),No,No,No,No,2,0,White,Not rated,2,American, Bar Food, BBQ,,,,,
17793744,Los Agaves,216,Davenport,-90.5154313,41.5709434,25,Dollar($),No,No,No,No,2,0,White,Not rated,3,Mexican,,,,,,,
17334679,Azteca,216,Davenport,-90.5683,41.5699,0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,167,Mexican,,,,,,,
17334718,China Cafe,216,Davenport,-90.5321,41.5749,25,Dollar($),No,No,No,No,2,4,Green,Very Good,112,Chinese,,,,,,,
17334763,Exotic Thai Restaurant,216,Davenport,-90.5432,41.5747,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,256,Thai,,,,,,,
17335158,Front Street Brewery,216,Davenport,-90.572418,41.520389,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,123,American,,,,,,,
17334782,Granite City Food & Brewery,216,Davenport,-90.5137,41.5745,25,Dollar($),No,No,No,No,2,4,Green,Very Good,199,American,,,,,,,
17334846,Los Agaves,216,Davenport,-90.5686,41.559,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,157,Mexican,,,,,,,
17334853,Machine Shed Restaurant,216,Davenport,-90.6136,41.5944,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,100,American,,,,,,,
17335168,Osaka,216,Davenport,-90.515175,41.570997,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,141,Japanese, Sushi,,,,,,
17334958,Texas Roadhouse,216,Davenport,-90.517,41.5747,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,197,American, BBQ, Steak,,,,,
17258496,Hickory Park,216,Des Moines,-93.610084,42.010254,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,1025,BBQ, Burger, Desserts,,,,,
17259395,The Cafe,216,Des Moines,-93.643094,42.048779,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,570,American, Coffee and Tea,,,,,,
17258350,Flying Mango,216,Des Moines,-93.677638,41.614965,40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,674,BBQ, Caribbean, Cajun,,,,,
17258136,Cool Basil,216,Des Moines,-93.739573,41.600564,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,496,Asian, Sushi, Thai,,,,,
17258522,HuHot Mongolian Grill,216,Des Moines,-93.760027,41.60028,25,Dollar($),No,No,No,No,2,4,Green,Very Good,411,Asian, Chinese,,,,,,
17259958,Malo,216,Des Moines,-93.627896,41.583309,25,Dollar($),No,No,No,No,2,3.2,Orange,Average,113,Latin American, Mexican,,,,,,
17258036,Centro,216,Des Moines,-93.6300803,41.5857431,40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1109,Italian, Pizza,,,,,,
17259368,Fong's Pizza,216,Des Moines,-93.621631,41.585465,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,728,Chinese, Pizza,,,,,,
17257684,A Dong Restaurant,216,Des Moines,-93.637401,41.587219,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,659,Asian, Vegetarian, Vietnamese, Bubble Tea,,,,
17258154,Court Avenue Brewing Company,216,Des Moines,-93.620726,41.58536,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,370,American, Pizza, Bar Food,,,,,
17259340,Django,216,Des Moines,-93.629436,41.584027,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,532,French,,,,,,,
17259243,Miyabi 9,216,Des Moines,-93.611366,41.590819,25,Dollar($),No,No,No,No,2,4.8,Dark Green,Excellent,860,Japanese, Sushi,,,,,,
17259625,Zombie Burger + Drink Lab,216,Des Moines,-93.61474,41.590106,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,943,Burger, Desserts, Vegetarian,,,,,
17259169,Tursi's Latin King,216,Des Moines,-93.577383,41.601415,70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,476,American, Italian,,,,,,
17259166,Tsing Tsao South,216,Des Moines,-93.645245,41.545869,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,218,Chinese,,,,,,,
17259335,Bandit Burrito,216,Des Moines,-93.6976773,41.6714654,10,Dollar($),No,No,No,No,1,4,Green,Very Good,214,Breakfast, Mexican, Southwestern,,,,,
17259248,Jethro's BBQ,216,Des Moines,-93.659797,41.603901,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,699,American, BBQ,,,,,,
17258552,The Machine Shed Restaurant,216,Des Moines,-93.772033,41.615083,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,308,American, Breakfast,,,,,,
17259550,Mi Patria,216,Des Moines,-93.73624,41.594039,25,Dollar($),No,No,No,No,2,4,Green,Very Good,157,Latin American,,,,,,,
17259200,Waterfront Seafood Market,216,Des Moines,-93.7441981,41.5991771,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,530,Seafood, Sushi,,,,,,
16615894,The Giggling Goat,14,Dicky Beach,153.137401,-26.783576,7,Dollar($),No,No,No,No,1,3.6,Yellow,Good,29,Coffee and Tea, Tea, Modern Australian,,,,,
17342816,Burnt Toast Cafe,216,Dubuque,-90.667668,42.504759,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,33,Breakfast,,,,,,,
17342498,Catfish Charlie's,216,Dubuque,-90.6499328,42.5124724,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,40,Seafood,,,,,,,
17342648,Salsa's Mexican Restaurant,216,Dubuque,-90.6684746,42.5032004,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,153,Mexican,,,,,,,
17342781,Tony Roma's,216,Dubuque,-90.658609,42.496464,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,65,American, BBQ, Seafood,,,,,
17342799,Vinny Vanucchi's,216,Dubuque,-90.664029,42.495689,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,58,Italian,,,,,,,
17342772,Champps Americana,216,Dubuque,-90.715247,42.492018,25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,100,American, Burger, Sandwich,,,,,
17342771,Fiesta Cancun,216,Dubuque,-90.740213,42.49092,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,156,Mexican,,,,,,,
17342548,Happy Joe's Pizza & Ice Cream,216,Dubuque,-90.7264,42.4955,0,Dollar($),No,No,No,No,1,3.5,Yellow,Good,74,Desserts, Pizza, Ice Cream,,,,,
17342556,Houlihan's,216,Dubuque,-90.645294,42.516621,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,117,American, Burger,,,,,,
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,-90.712084,42.492963,40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,83,Japanese, Steak, Sushi,,,,,
17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,-90.6646,42.5043,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,48,American, Burger,,,,,,
17342770,L. May Eatery,216,Dubuque,-90.668164,42.503075,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,198,International, Pizza,,,,,,
17342585,Los Aztecas,216,Dubuque,-90.7055,42.4916,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,126,Mexican,,,,,,,
17342494,Manna Java World Cafe,216,Dubuque,-90.6677349,42.500191,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,119,Breakfast, Pizza,,,,,,
17342594,Mario's Italian Restaurant,216,Dubuque,-90.6691,42.5048,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,140,American, Italian,,,,,,
17342625,Pepper Sprout Incorporated,216,Dubuque,-90.6651,42.4974,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,159,American,,,,,,,
17342652,Shot Tower Inn,216,Dubuque,-90.6658,42.4963,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,131,Italian, Pizza,,,,,,
17342665,Sunshine Family Restaurant,216,Dubuque,-90.663686,42.4982789,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,60,American, Breakfast, Burger,,,,,
17342810,Watershed Cafe,216,Dubuque,-90.684882,42.527556,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,89,American, Burger, Pizza, Cafe,,,,
17342775,Woodfire Grille,216,Dubuque,-90.658988,42.496378,70,Dollar($),No,No,No,No,4,3.6,Yellow,Good,72,American, Seafood, Steak,,,,,
16612028,The Belle General,14,East Ballina,153.593331,-28.862663,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,56,Cafe,,,,,,,
17536645,Jehova es Mi Pastor Tacos y Burritos,216,Fernley,-119.252694,39.607515,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,83,Mexican,,,,,,,
16613507,Flaxton Gardens,14,Flaxton,152.8771473,-26.6521332,30,Dollar($),No,No,No,No,3,3.5,Yellow,Good,37,Tea, Modern Australian,,,,,,
16607969,Bespoke Harvest,14,Forrest,143.714315,-38.517292,20,Dollar($),No,No,No,No,2,3.7,Yellow,Good,29,Cafe, Australian,,,,,,
17374405,Houndstooth Grill & Tavern,216,Gainesville,-83.8461,34.0901,25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,239,American, Sandwich, Seafood,,,,,
17375060,Hawg Wild BBQ & Catfish House,216,Gainesville,-83.520693,34.61802,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,235,BBQ, Burger, Seafood,,,,,
17375164,Bourbon Street Grille,216,Gainesville,-83.985353,34.532973,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,88,American, Burger, Cajun,,,,,
17374552,Corkscrew Cafe,216,Gainesville,-83.9858,34.5318,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,209,,,,,,,,
17375078,Smokin Gold BBQ,216,Gainesville,-83.983939,34.533626,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,133,BBQ,,,,,,,
17375049,Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,-83.989317,34.541044,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,267,Chinese, Japanese, Thai,,,,,
17375077,Shenanigan's Irish Pub,216,Gainesville,-83.986119,34.533198,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,171,Bar Food, Seafood, Vegetarian,,,,,
17375141,Fish Tales Lakeside Grille,216,Gainesville,-83.938024,34.183573,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,107,Seafood,,,,,,,
17375198,Antebellum,216,Gainesville,-83.926217,34.185707,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,164,American, Southern,,,,,,
17375180,Moonie's Texas Barbecue,216,Gainesville,-83.927794,34.180043,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,182,BBQ, Sandwich,,,,,,
17375072,Atlanta Highway Seafood Market,216,Gainesville,-83.838457,34.285102,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,681,Sandwich, Seafood, Cajun,,,,,
17375047,Eat at Thai,216,Gainesville,-83.857993,34.300182,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,357,Thai,,,,,,,
17375074,Smoke House BBQ and Catering,216,Gainesville,-83.860098,34.222755,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,89,BBQ,,,,,,,
17374921,2 Dog,216,Gainesville,-83.824023,34.300567,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,350,American, European, Sandwich,,,,,
17374819,Longstreet Cafe,216,Gainesville,-83.8272,34.3166,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,298,Southern,,,,,,,
17375089,Re-Cess,216,Gainesville,-83.82686,34.300332,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,319,American, Southern,,,,,,
17375214,Bodensee,216,Gainesville,-83.727741,34.701594,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,114,German,,,,,,,
17374951,Hofer's Bakery & Cafe,216,Gainesville,-83.7345,34.7024,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,136,German, Ice Cream,,,,,,
17374978,Troll Tavern,216,Gainesville,-83.7334,34.7021,25,Dollar($),No,No,No,No,2,2.2,Red,Poor,108,Burger, German, Sandwich,,,,,
17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,-83.713498,34.691208,10,Dollar($),No,No,No,No,1,4,Green,Very Good,161,Italian, Pizza, Sandwich,,,,,
16604358,Blue Bean Love Cafe,14,Hepburn Springs,144.1387014,-37.3123267,20,Dollar($),No,No,No,No,2,3.8,Yellow,Good,192,Cafe, Coffee and Tea, Modern Australian,,,,,
16604896,La Trattoria of Lavandula,14,Hepburn Springs,144.110062,-37.275494,7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,93,Italian, Fusion, Cafe,,,,,
16612550,5 Little Pigs,14,Huskisson,150.6710743,-35.0388698,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,40,Breakfast, Modern Australian,,,,,,
16606299,Beach Box Cafe,14,Inverloch,145.7287133,-38.6347458,7,Dollar($),No,No,No,No,1,3.7,Yellow,Good,100,Burger, Coffee and Tea, Modern Australian,,,,,
16605794,Funkey Monkey,14,Lakes Entrance,147.9942247,-37.8783865,7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,97,Breakfast, Coffee and Tea,,,,,,
17557488,Burger Queen Drive In,216,Lakeview,-120.3458,42.1885,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,41,Burger, Desserts, Sandwich,,,,,
17452342,Blue Orchid Thai Restaurant,216,Lincoln,-96.7072,40.8143,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,799,Thai,,,,,,,
16611498,Stillwater on Belmore,14,Lorn,151.558475,-32.728097,20,Dollar($),No,No,No,No,2,3.6,Yellow,Good,18,Breakfast, Coffee and Tea,,,,,,
17842104,Mr.,14,Macedon,144.564174,-37.423189,20,Dollar($),No,No,No,No,2,3.5,Yellow,Good,31,Cafe,,,,,,,
17501291,Emilio's Cuban Cafe,216,Macon,-83.594494,32.567741,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,146,Coffee and Tea, Cuban, Latin American,,,,,
17500759,Ingleside Village Pizza,216,Macon,-83.657061,32.853896,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,478,Pizza, Sandwich,,,,,,
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,-83.6737,32.8496,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,467,Seafood,,,,,,,
17500819,Mandarin Chinese Restaurant,216,Macon,-83.6766,32.8899,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,302,Chinese, Thai,,,,,,
